capacity_slack,elapsed_sec,final_gap_to_instance_best,final_objective,grid_capacity_slack,grid_mode,grid_tw_tightness,instance_tag,iters_to_target,k_vehicles,method,n_requests,outcome,reference_best,remove_count,seed,shots,target_eps,time_to_target_sec,tw_tightness
0.85,63.67730019999726,0.0,1049812.4980539076,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1049812.4980539076,4,40,1024,,,0.85
0.85,64.36322480000672,0.007394092679827441,1057574.9089609594,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1049812.4980539076,4,40,1024,,,0.85
0.85,87.35353820001183,0.03846325109826307,1090191.69977265,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1049812.4980539076,4,40,1024,,,0.85
0.85,85.20183439999528,0.009071397697315929,1059335.7647313674,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1049812.4980539076,4,40,1024,,,0.85
0.85,69.27244519999658,0.006376061039046603,1056506.1666210534,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1049812.4980539076,4,40,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,80,20,regret_k,200,time_to_target,,4,40,1024,0.01,51.53961150000396,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,93,20,standard_alns,200,time_to_target,,4,40,1024,0.01,60.19522819999838,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,4,40,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,97,20,efficient_su2,200,time_to_target,,4,40,1024,0.01,83.33750969999528,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,92,20,hybrid_alns,200,time_to_target,,4,40,1024,0.01,64.67142620000232,0.85
0.85,64.40522649999184,0.037884011923809434,1027194.6359513886,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,989700.7990781098,4,50,1024,,,0.85
0.85,64.64712570000847,0.0,989700.7990781098,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,989700.7990781098,4,50,1024,,,0.85
0.85,89.09170569998969,0.042315314467858405,1031580.2996201908,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,989700.7990781098,4,50,1024,,,0.85
0.85,87.04330350000237,0.02013625395106322,1009629.6657039168,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,989700.7990781098,4,50,1024,,,0.85
0.85,72.41256609999982,0.003955369193942528,993615.4311300036,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,989700.7990781098,4,50,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,4,50,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,82,20,standard_alns,200,time_to_target,,4,50,1024,0.01,54.058114500003285,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,4,50,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,4,50,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,93,20,hybrid_alns,200,time_to_target,,4,50,1024,0.01,68.8063273000007,0.85
0.85,35.95072439999785,0.05516004989576549,634615.1149217921,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,601439.672573353,5,10,16,,,0.85
0.85,37.229700500000035,0.025216417826200863,616605.8266542162,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,601439.672573353,5,10,16,,,0.85
0.85,50.34437399999297,0.002753852466485408,603095.9486991114,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,601439.672573353,5,10,16,,,0.85
0.85,50.69473000000289,0.0,601439.672573353,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,601439.672573353,5,10,16,,,0.85
0.85,41.162701200009906,0.0002904406101830379,601614.3550788435,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,601439.672573353,5,10,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,95,10,qaoa,100,time_to_target,,5,10,16,0.01,48.256972399991355,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,77,10,efficient_su2,100,time_to_target,,5,10,16,0.01,39.15534170001047,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,89,10,hybrid_alns,100,time_to_target,,5,10,16,0.01,36.73471140000038,0.85
0.85,35.88083409999672,0.009171438561529488,580448.8009626251,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,575173.6313405732,5,20,16,,,0.85
0.85,36.9833476000058,0.03499286313175425,595300.603499068,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,575173.6313405732,5,20,16,,,0.85
0.85,54.149719399996684,0.0,575173.6313405732,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,575173.6313405732,5,20,16,,,0.85
0.85,51.186957700003404,0.005941045504717385,578590.7640574811,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,575173.6313405732,5,20,16,,,0.85
0.85,46.7831206000119,0.024101429821946286,589036.138251762,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,575173.6313405732,5,20,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,96,10,regret_k,100,time_to_target,,5,20,16,0.01,34.859637700006715,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,5,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,54,10,qaoa,100,time_to_target,,5,20,16,0.01,27.951814000000013,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,70,10,efficient_su2,100,time_to_target,,5,20,16,0.01,36.21667470000102,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,5,20,16,0.01,inf,0.85
0.85,67.85012480001024,0.0,605354.0240866356,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,605354.0240866356,5,30,16,,,0.85
0.85,73.53010950000316,0.040834247492860624,630073.2001269883,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,605354.0240866356,5,30,16,,,0.85
0.85,87.01129330000549,0.009680789947382373,611214.3292376209,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,605354.0240866356,5,30,16,,,0.85
0.85,84.6602930000081,0.05095753357884823,636201.3720961212,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,605354.0240866356,5,30,16,,,0.85
0.85,70.70227940000768,0.07409679712009025,650208.8183952132,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,605354.0240866356,5,30,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,86,10,regret_k,100,time_to_target,,5,30,16,0.01,59.354012600000715,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,5,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,96,10,qaoa,100,time_to_target,,5,30,16,0.01,84.55839590000687,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,5,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,5,30,16,0.01,inf,0.85
0.85,62.793636399990646,0.01305808088952678,629719.0640695957,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,621602.1331340291,5,40,16,,,0.85
0.85,62.10498089999601,0.006433317239920692,625601.0968534917,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,621602.1331340291,5,40,16,,,0.85
0.85,82.94511719999718,0.0029795241948525433,623454.2117292739,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,621602.1331340291,5,40,16,,,0.85
0.85,81.1292928000039,0.0,621602.1331340291,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,621602.1331340291,5,40,16,,,0.85
0.85,69.11724619999586,0.03559125853640126,643725.7353611809,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,621602.1331340291,5,40,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,5,40,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,74,10,standard_alns,100,time_to_target,,5,40,16,0.01,47.30207160000282,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,85,10,qaoa,100,time_to_target,,5,40,16,0.01,71.0687118999922,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,65,10,efficient_su2,100,time_to_target,,5,40,16,0.01,53.635083200002555,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,5,40,16,0.01,inf,0.85
0.85,60.51167749999149,0.0,603912.3955290833,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,603912.3955290833,5,50,16,,,0.85
0.85,64.94684429999324,0.0052254053271053365,607068.082577786,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,603912.3955290833,5,50,16,,,0.85
0.85,83.99405850000039,0.003427845599088573,605982.5139763327,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,603912.3955290833,5,50,16,,,0.85
0.85,82.9361535999924,0.042188829442267595,629390.7525821311,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,603912.3955290833,5,50,16,,,0.85
0.85,70.12960130001011,0.04993201275026449,634066.9569626843,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,603912.3955290833,5,50,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,72,10,regret_k,100,time_to_target,,5,50,16,0.01,44.70349390000047,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,98,10,standard_alns,100,time_to_target,,5,50,16,0.01,64.2907908000052,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,84,10,qaoa,100,time_to_target,,5,50,16,0.01,71.47895190000418,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,5,50,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,5,50,16,0.01,inf,0.85
0.85,96.92201720000594,0.043176729761159,806056.9246288898,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,772694.5028896886,5,10,16,,,0.85
0.85,99.18826919999265,0.047260805867964904,809212.6677860018,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,772694.5028896886,5,10,16,,,0.85
0.85,116.51511210000899,0.023193807099190857,790616.2301363172,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,772694.5028896886,5,10,16,,,0.85
0.85,117.16069380000408,0.04391110186492145,806624.3699165425,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,772694.5028896886,5,10,16,,,0.85
0.85,104.46718579999288,0.0,772694.5028896886,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,772694.5028896886,5,10,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,65,15,hybrid_alns,150,time_to_target,,5,10,16,0.01,69.43050750000111,0.85
0.85,99.89433490000374,0.0,763656.3295014484,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,763656.3295014484,5,20,16,,,0.85
0.85,103.19557070000155,0.04103713889160244,794994.6003606507,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,763656.3295014484,5,20,16,,,0.85
0.85,118.48510770000576,0.044531467816537953,797663.0667615377,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,763656.3295014484,5,20,16,,,0.85
0.85,117.11932199999865,0.04298037952711323,796478.5683717029,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,763656.3295014484,5,20,16,,,0.85
0.85,112.39786179999646,0.005823778023897601,768103.6944510093,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,763656.3295014484,5,20,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,79,15,regret_k,150,time_to_target,,5,20,16,0.01,79.61703520000447,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,5,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,5,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,5,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,98,15,hybrid_alns,150,time_to_target,,5,20,16,0.01,111.50477680000768,0.85
0.85,95.97315540000272,0.014903714043839222,801763.737671035,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,789989.9533094057,5,30,16,,,0.85
0.85,98.56664730000193,0.027446557882487486,811672.4582894959,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,789989.9533094057,5,30,16,,,0.85
0.85,118.83511369999906,0.0,789989.9533094057,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,789989.9533094057,5,30,16,,,0.85
0.85,118.92202830000315,0.016088734256892067,802699.8917338153,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,789989.9533094057,5,30,16,,,0.85
0.85,108.82609509999747,0.04358898345870998,824424.8123167565,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,789989.9533094057,5,30,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,5,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,5,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,91,15,qaoa,150,time_to_target,,5,30,16,0.01,109.49090340000112,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,5,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,5,30,16,0.01,inf,0.85
0.85,97.90066119999392,0.03954992560137457,806794.2682698449,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,776099.5873316218,5,40,16,,,0.85
0.85,103.63318269999581,0.03900905409109035,806374.4981139139,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,776099.5873316218,5,40,16,,,0.85
0.85,120.42986089999613,0.0,776099.5873316218,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,776099.5873316218,5,40,16,,,0.85
0.85,121.3212465000106,0.007341690070348634,781797.469965536,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,776099.5873316218,5,40,16,,,0.85
0.85,110.87950019999698,0.011606227431269484,785107.175651507,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,776099.5873316218,5,40,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,5,40,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,5,40,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,73,15,qaoa,150,time_to_target,,5,40,16,0.01,89.8195865000016,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,99,15,efficient_su2,150,time_to_target,,5,40,16,0.01,121.3212465000106,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,5,40,16,0.01,inf,0.85
0.85,99.61997960000008,0.0,826075.1580610379,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,826075.1580610379,5,50,16,,,0.85
0.85,116.2137539999967,0.014377681576562535,837952.203641948,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,826075.1580610379,5,50,16,,,0.85
0.85,121.3725443000003,0.018262203445077486,841161.1106584731,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,826075.1580610379,5,50,16,,,0.85
0.85,120.68051120000018,0.006761203698342633,831660.4204748292,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,826075.1580610379,5,50,16,,,0.85
0.85,113.49801819999993,0.029959883020847282,850824.2731629745,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,826075.1580610379,5,50,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,92,15,regret_k,150,time_to_target,,5,50,16,0.01,92.46513029999915,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,5,50,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,5,50,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,91,15,efficient_su2,150,time_to_target,,5,50,16,0.01,111.32966709999891,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,5,50,16,0.01,inf,0.85
0.85,140.79166629999236,0.02236899257299198,1026257.7646706585,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1003803.6874415368,5,10,16,,,0.85
0.85,139.75977419999253,0.01919629191722953,1023072.996053256,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1003803.6874415368,5,10,16,,,0.85
0.85,156.98171520000324,0.014765700029901371,1018625.5515792074,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1003803.6874415368,5,10,16,,,0.85
0.85,161.94383540000126,0.0,1003803.6874415368,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1003803.6874415368,5,10,16,,,0.85
0.85,143.31905109999934,0.024736534315552824,1028634.3118020128,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1003803.6874415368,5,10,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,5,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,81,20,efficient_su2,200,time_to_target,,5,10,16,0.01,134.73420210000768,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,5,10,16,0.01,inf,0.85
0.85,137.48960859999352,0.0,970460.642517363,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,970460.642517363,5,20,16,,,0.85
0.85,140.69074089999776,0.01205869947923005,982163.1357619003,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,970460.642517363,5,20,16,,,0.85
0.85,158.32645009999396,0.01992927527288654,989801.2198035938,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,970460.642517363,5,20,16,,,0.85
0.85,158.29806980000285,0.004477241011549379,974805.6287061363,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,970460.642517363,5,20,16,,,0.85
0.85,140.9059600000037,0.014020809667607045,984067.2864760025,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,970460.642517363,5,20,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,57,20,regret_k,200,time_to_target,,5,20,16,0.01,80.56088900000032,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,5,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,5,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,81,20,efficient_su2,200,time_to_target,,5,20,16,0.01,129.6747822000034,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,5,20,16,0.01,inf,0.85
0.85,145.71575270000903,0.0068761805960246645,998639.080896105,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,991819.1532795585,5,30,16,,,0.85
0.85,140.49849929999618,0.02773102939230844,1019323.3193710084,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,991819.1532795585,5,30,16,,,0.85
0.85,155.78669110000192,0.010400469000577065,1002134.5376374212,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,991819.1532795585,5,30,16,,,0.85
0.85,160.43797289999202,0.0,991819.1532795585,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,991819.1532795585,5,30,16,,,0.85
0.85,144.3249083999981,0.01730186855968098,1008979.4779045755,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,991819.1532795585,5,30,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,90,20,regret_k,200,time_to_target,,5,30,16,0.01,132.6525324000104,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,5,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,5,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,82,20,efficient_su2,200,time_to_target,,5,30,16,0.01,133.72788479999872,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,5,30,16,0.01,inf,0.85
0.85,143.91239420000056,0.027539181816513665,1015246.5525895779,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,988036.8267755936,5,40,16,,,0.85
0.85,138.40144810000493,0.03576924308285186,1023378.1562073394,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,988036.8267755936,5,40,16,,,0.85
0.85,160.70884269999806,0.018961138877511188,1006771.1302641811,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,988036.8267755936,5,40,16,,,0.85
0.85,161.86535450001247,0.03360089615485866,1021235.7495892564,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,988036.8267755936,5,40,16,,,0.85
0.85,140.51539430000412,0.0,988036.8267755936,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,988036.8267755936,5,40,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,5,40,16,0.01,inf,0.85
