capacity_slack,elapsed_sec,final_gap_to_instance_best,final_objective,grid_capacity_slack,grid_mode,grid_tw_tightness,instance_tag,iters_to_target,k_vehicles,method,n_requests,outcome,reference_best,remove_count,seed,shots,target_eps,time_to_target_sec,tw_tightness
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,10,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,10,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,90,20,efficient_su2,200,time_to_target,,4,10,1024,0.01,74.81977620000544,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,10,1024,0.01,inf,0.15
0.15,64.10304969998833,0.0,496928.33660508244,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,496928.33660508244,4,20,1024,,,0.15
0.15,64.78789960000722,0.050139987253532574,521844.3170683804,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,496928.33660508244,4,20,1024,,,0.15
0.15,83.34832140000071,0.06426598976396485,528863.9279987687,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,496928.33660508244,4,20,1024,,,0.15
0.15,84.96111670001119,0.02098791685391781,507357.8272161056,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,496928.33660508244,4,20,1024,,,0.15
0.15,70.90762460000406,0.060293781524938916,526890.0251659006,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,496928.33660508244,4,20,1024,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,81,20,regret_k,200,time_to_target,,4,20,1024,0.01,52.68157639999117,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,20,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,20,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,4,20,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,20,1024,0.01,inf,0.15
0.15,64.68347989999165,0.016918598146136388,489793.5441974312,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,481644.7895537902,4,30,1024,,,0.15
0.15,63.765844699999434,0.008434729470151378,485707.3330543844,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,481644.7895537902,4,30,1024,,,0.15
0.15,85.31982910000079,0.0,481644.7895537902,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,481644.7895537902,4,30,1024,,,0.15
0.15,86.80311059999804,0.14309971839495944,550568.0233053371,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,481644.7895537902,4,30,1024,,,0.15
0.15,71.96081049999339,0.11779062113235486,538378.0284804935,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,481644.7895537902,4,30,1024,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,4,30,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,99,20,standard_alns,200,time_to_target,,4,30,1024,0.01,63.765844699999434,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,96,20,qaoa,200,time_to_target,,4,30,1024,0.01,82.91865159998997,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,4,30,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,30,1024,0.01,inf,0.15
0.15,62.80773869999393,0.0,446869.36029695603,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,446869.36029695603,4,40,1024,,,0.15
0.15,62.738174800004344,0.18060848363680235,527577.7578439371,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,446869.36029695603,4,40,1024,,,0.15
0.15,82.44061059999513,0.17613745932771843,525579.7940710647,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,446869.36029695603,4,40,1024,,,0.15
0.15,83.86608900000283,0.11519067407406167,498344.5431326071,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,446869.36029695603,4,40,1024,,,0.15
0.15,73.08329049999884,0.17822139805944376,526511.0424390088,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,446869.36029695603,4,40,1024,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,91,20,regret_k,200,time_to_target,,4,40,1024,0.01,57.623142899989034,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,40,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,40,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,4,40,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,40,1024,0.01,inf,0.15
0.15,62.90915980000864,0.00801870694534602,458209.74691871286,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,454564.7255964632,4,50,1024,,,0.15
0.15,62.79775280000467,0.07286989822840423,487688.81088889996,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,454564.7255964632,4,50,1024,,,0.15
0.15,90.82250930000737,0.16096526248294948,527733.8559675878,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,454564.7255964632,4,50,1024,,,0.15
0.15,87.81659260000743,0.12725659518517507,512411.0848671525,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,454564.7255964632,4,50,1024,,,0.15
0.15,70.01897669999744,0.0,454564.7255964632,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,454564.7255964632,4,50,1024,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,98,20,regret_k,200,time_to_target,,4,50,1024,0.01,62.24534510000376,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,50,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,50,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,4,50,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,99,20,hybrid_alns,200,time_to_target,,4,50,1024,0.01,70.01897669999744,0.15
0.15,35.599683100008406,0.1251991401340232,329914.3772749795,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,293205.3229579283,5,10,16,,,0.15
0.15,34.61476060000132,0.09183079808455115,320130.6017677934,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,293205.3229579283,5,10,16,,,0.15
0.15,48.99507509999967,0.0,293205.3229579283,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,293205.3229579283,5,10,16,,,0.15
0.15,49.76452870000503,0.11918646369638661,328151.4285382407,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,293205.3229579283,5,10,16,,,0.15
0.15,43.0421808000101,0.09397778897718566,320760.11092585605,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,293205.3229579283,5,10,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,regret_k,100,time_to_target,,5,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,5,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,91,10,qaoa,100,time_to_target,,5,10,16,0.01,45.20296260000032,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,5,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,5,10,16,0.01,inf,0.15
0.15,37.29645329999039,0.0,285165.34179726825,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,285165.34179726825,5,20,16,,,0.15
0.15,35.120087400006014,0.07053524409001762,305279.54878695187,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,285165.34179726825,5,20,16,,,0.15
0.15,49.752663400009624,0.033165639875481386,294623.032828285,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,285165.34179726825,5,20,16,,,0.15
0.15,53.83510509999178,0.05712483915485474,301455.3660799764,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,285165.34179726825,5,20,16,,,0.15
0.15,42.98341980000259,0.10962549624557193,316426.7339038319,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,285165.34179726825,5,20,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,91,10,regret_k,100,time_to_target,,5,20,16,0.01,34.34875329998613,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,5,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,5,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,5,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,5,20,16,0.01,inf,0.15
0.15,40.121513699996285,0.10119507940375433,298189.9157228657,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,270787.5482737551,5,30,16,,,0.15
0.15,66.32060769999225,0.04727091454078937,283587.9233269137,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,270787.5482737551,5,30,16,,,0.15
0.15,94.45474689999537,0.052137954274376834,284905.8570837228,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,270787.5482737551,5,30,16,,,0.15
0.15,82.31282680000004,0.0,270787.5482737551,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,270787.5482737551,5,30,16,,,0.15
0.15,71.06330720000551,0.06575981209622356,288594.4865662343,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,270787.5482737551,5,30,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,regret_k,100,time_to_target,,5,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,5,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,5,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,83,10,efficient_su2,100,time_to_target,,5,30,16,0.01,69.54473270000017,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,5,30,16,0.01,inf,0.15
0.15,60.58215200000268,0.006838417762103944,287401.715295514,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,285449.6910579959,5,40,16,,,0.15
0.15,63.1472461999947,0.0,285449.6910579959,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,285449.6910579959,5,40,16,,,0.15
0.15,81.89137449998816,0.10554571751773649,315577.6835159283,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,285449.6910579959,5,40,16,,,0.15
0.15,83.74401289998787,0.042502401288647906,297581.9883750634,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,285449.6910579959,5,40,16,,,0.15
0.15,66.96339779999107,0.000579902880709971,285615.2241561382,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,285449.6910579959,5,40,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,90,10,regret_k,100,time_to_target,,5,40,16,0.01,55.318041699996684,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,49,10,standard_alns,100,time_to_target,,5,40,16,0.01,31.470525700002327,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,5,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,5,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,95,10,hybrid_alns,100,time_to_target,,5,40,16,0.01,64.60357779999322,0.15
0.15,61.91694589999679,0.1265039335530009,360418.5050103441,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,319944.2933799456,5,50,16,,,0.15
0.15,60.24678149999818,0.17037563136088932,374455.00436486746,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,319944.2933799456,5,50,16,,,0.15
0.15,84.3067968999967,0.0,319944.2933799456,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,319944.2933799456,5,50,16,,,0.15
0.15,83.69680869999866,0.12735218253219927,360689.897430604,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,319944.2933799456,5,50,16,,,0.15
0.15,70.08155630000692,0.09561218992110912,350534.86792276404,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,319944.2933799456,5,50,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,regret_k,100,time_to_target,,5,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,5,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,97,10,qaoa,100,time_to_target,,5,50,16,0.01,82.6514892999985,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,5,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,5,50,16,0.01,inf,0.15
0.15,100.13577670000086,0.22641405586669602,421280.2892142234,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,343505.75745522446,5,10,16,,,0.15
0.15,100.1767353000032,0.17291198400655294,402902.0194944811,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,343505.75745522446,5,10,16,,,0.15
0.15,118.91550020000432,0.0,343505.75745522446,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,343505.75745522446,5,10,16,,,0.15
0.15,120.02255430001242,0.0893341415605189,374192.54941858276,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,343505.75745522446,5,10,16,,,0.15
0.15,111.32702900000731,0.15977563143674695,398389.606754791,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,343505.75745522446,5,10,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,5,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,5,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,87,15,qaoa,150,time_to_target,,5,10,16,0.01,104.5947479000024,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,5,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,5,10,16,0.01,inf,0.15
0.15,97.25073770000017,0.06582598054082522,399175.10170961847,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,374521.83470613806,5,20,16,,,0.15
0.15,97.43811769998865,0.11304557914810313,416859.8724141036,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,374521.83470613806,5,20,16,,,0.15
0.15,118.17330529999163,0.0710591735116657,401135.0467424289,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,374521.83470613806,5,20,16,,,0.15
0.15,117.11477509999531,0.0,374521.83470613806,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,374521.83470613806,5,20,16,,,0.15
0.15,108.59652990000905,0.038167208720646044,388816.28774180653,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,374521.83470613806,5,20,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,5,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,5,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,5,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,76,15,efficient_su2,150,time_to_target,,5,20,16,0.01,89.58954230000381,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,5,20,16,0.01,inf,0.15
0.15,97.96868550000363,0.02981166591174368,356924.1339771934,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,346591.6592245929,5,30,16,,,0.15
0.15,97.78911660000449,0.05650436056363714,366175.59930576856,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,346591.6592245929,5,30,16,,,0.15
0.15,122.8523056999984,0.06336574790310694,368553.698928338,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,346591.6592245929,5,30,16,,,0.15
0.15,116.61065870001039,0.0,346591.6592245929,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,346591.6592245929,5,30,16,,,0.15
0.15,110.21591780000017,0.05998328507763262,367381.36552539136,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,346591.6592245929,5,30,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,5,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,5,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,5,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,98,15,efficient_su2,150,time_to_target,,5,30,16,0.01,115.48922280000988,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,5,30,16,0.01,inf,0.15
0.15,97.36574300000211,0.0390149090897152,395334.16941473295,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,380489.40968622547,5,40,16,,,0.15
0.15,68.08567910001148,0.0035541950572666762,381841.74326547456,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,380489.40968622547,5,40,16,,,0.15
0.15,121.88334329999634,0.05677203375592922,402090.56729670544,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,380489.40968622547,5,40,16,,,0.15
0.15,122.08057360000385,0.0,380489.40968622547,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,380489.40968622547,5,40,16,,,0.15
0.15,107.89512899999681,0.041624482829769154,396327.08458661876,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,380489.40968622547,5,40,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,5,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,83,15,standard_alns,150,time_to_target,,5,40,16,0.01,57.4141748000111,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,5,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,95,15,efficient_su2,150,time_to_target,,5,40,16,0.01,117.24912079999922,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,5,40,16,0.01,inf,0.15
0.15,99.26754929999879,0.047615124423890716,419120.7091568147,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,400071.2660456286,5,50,16,,,0.15
0.15,102.67103070000303,0.031222156518970538,412562.3537328479,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,400071.2660456286,5,50,16,,,0.15
0.15,119.68345540000882,0.0,400071.2660456286,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,400071.2660456286,5,50,16,,,0.15
0.15,120.59400979999918,0.06557064316006606,426304.19627010234,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,400071.2660456286,5,50,16,,,0.15
0.15,106.21520719998807,0.0719451294420802,428854.44506733824,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,400071.2660456286,5,50,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,5,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,5,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,95,15,qaoa,150,time_to_target,,5,50,16,0.01,115.24311650000163,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,5,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,5,50,16,0.01,inf,0.15
0.15,138.03909590000694,0.0,458756.8411935361,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,458756.8411935361,5,10,16,,,0.15
0.15,132.08370229999127,0.0014253938814844044,459410.7503880625,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,458756.8411935361,5,10,16,,,0.15
0.15,155.41240649999236,0.013794971163255839,465085.3785887473,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,458756.8411935361,5,10,16,,,0.15
0.15,158.88845169999695,0.04542984026405562,479598.0912090012,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,458756.8411935361,5,10,16,,,0.15
0.15,147.6120426999987,0.03684112493831525,475657.95929625403,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,458756.8411935361,5,10,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,88,20,regret_k,200,time_to_target,,5,10,16,0.01,123.07468710000103,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,88,20,standard_alns,200,time_to_target,,5,10,16,0.01,118.12277329999779,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,5,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,5,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,5,10,16,0.01,inf,0.15
0.15,142.69169210000837,0.0,455831.03162455815,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,455831.03162455815,5,20,16,,,0.15
0.15,144.5219589000044,0.07146598942001406,488407.4473079529,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,455831.03162455815,5,20,16,,,0.15
0.15,159.84268979998888,0.1125026554922301,507113.23313808365,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,455831.03162455815,5,20,16,,,0.15
